Asin,Product Name,Price,Rating,Number of Rating
B09JG67M85,Bluetooth Kopfhörer in Ear Kabellos Sport Bluetooth V5.0 25 Std. Laufzeit Stereo Headset mit eingebauter Mikrofon und Ladecase IPX5 Wasserdicht Wireless Earbuds,"25,99","4,8 von 5 Sternen",114
B09CT5T6ZK,"Samsung Galaxy Buds2 Kabellose Kopfhörer, Wireless Earbuds, Grün","124,90","4,0 von 5 Sternen",6
B08NB13BNM,"SoundPEATS Wireless Ohrhörer, In-Ear Bluetooth 5.2 Kopfhörer, APTX Adaptive Drahtlose Kopfhörer mit Immersivem Bass, TrueWireless Spiegelung, 35 Stunden, USB-C, Mono/Stereo Spielemodus","42,39","4,2 von 5 Sternen",1.875
B097J44PN3,"Bluetooth Kopfhörer In Ear, Tronsmart Apollo Air Hybrid Active Noise Cancelling Earbuds Bluetooth 5.2 Kabellose Kopfhörer TrueWireless Stereo Ear Kopfhörer mit CVC 8.0, IP45 staubdicht & wasserdicht","69,99","4,2 von 5 Sternen",1.875
B09KC97RZV,"Bluetooth Kopfhörer, In Ear Ohrhörer HiFi Sport Kopfhörer In Ear Kopfhörer mit Physische Noise Cancelling Weiß","19,99","4,5 von 5 Sternen",17
B098SVN4F6,"Bluetooth Kopfhörer,Bluetooth 5.0 In-Ear Kopfhörer,Wireless Earbuds CVC8.0 Noise Cancelling,Kabellose Kopfhörer IPX7 Wasserdicht 450mAh 36H Spielzeit,Touch-Kontrolle,Ohrhörer mit Mini-Ladebox & Mic","21,99","3,4 von 5 Sternen",58
B08JYZ38P7,"Bluetooth Kopfhörer, In Ear Kabellos Kopfhörer Bluetooth 5.1 Wireless Earbuds mit 140H Spielzeit, HD Mikrofon, HiFi Stereo Sport Headset, IP7 Wasserdicht Mini ohrhörer, Type-C Quick Charge, Schwarz","25,49","4,2 von 5 Sternen",2.53
B08DG6BKCF,"Urbanista Stockholm Plus Earbuds kabellos - über 20 Stunden Spielzeit, wasserfeste IPX4-Kopfhörer, In-Ear-Kopfhörer Bluetooth 5.0, Touch-Control & verbessertes Mikrofon für klare Gespräche, Roségold","25,49","4,2 von 5 Sternen",1.049
B088KSZY27,"Powerbeats Pro Kabellose In-Ear Bluetooth Kopfhörer – Apple H1 Chip, Bluetooth der Klasse 1, 9 Stunden Wiedergabe, schweißbeständige In-Ear Kopfhörer - Sonnengelb","195,74","4,4 von 5 Sternen",8.187
B08KDZ2NZX,"Soundcore Life A1 In Ear Bluetooth Kopfhörer, Wireless Earbuds mit Individuellem Sound, 35H Wiedergabe, Kabelloses Aufladen, USB-C Charging, IPX7 Wasserschutz, Tastensteuerung","49,99","4,5 von 5 Sternen",3.627
B09C8NKJ8Z,Nothing Ear (1) - Kabellose Ohrhörer,"99,99","4,3 von 5 Sternen",235
B08GT8H68C,"TicPods 2 Pro Plus Bluetooth Kopfhörer, Wireless Earbuds Unabhängige Verbindung, Dual-Mikrofon, Sprachassistent, Berührungssteuerung, 20-Stunden-Akku","112,18","3,3 von 5 Sternen",31
B08HWTP5DJ,"Synonix P3 In Ear Bluetooth Kopfhörer,kabellose Kopfhörer mit Wireless Charging, Wireless Earbuds mit IPX8 Wasserdicht, 40 Std. Akku, CVC 8.0 Noise Cancelling Ohrhörer Bluetooth mit Intensivem Bass","30,57","4,3 von 5 Sternen",671
B079P95MB3,"Jam Live Large, In-Ear-Kopfhörer, bluetooth, Ohrklammer für festen Sitz, 7 Std. Akkulaufzeit, 15m bluetooth Radius, Freihand Telefonie, Schweißresistent, grey","14,99","4,0 von 5 Sternen",61
B07SJFY5BK,"Soundcore by Anker Spirit Dot 2 Bluetooth Kopfhörer, Tiefer Bass, Klares Klangprofil, IPX7 wasserdicht & schweißfest, Blitzschnelles Aufladen, Bequeme AirWings, Mini Ohrhörer für Sport, Fitnessstudio","69,99","4,2 von 5 Sternen",2.223
B09GFL66SN,"Bluetooth Kopfhörer In Ear, kopfhörer kabellos Bluetooth HiFi Stereoklang, IPX5 Wasserdicht Kabellose Kopfhörer Touch Control, Bluetooth Earbuds, USB-C Quick Charge 24 Std, Sport Ohrhörer für Reisen","24,99","4,8 von 5 Sternen",13.553
B08BZBKM9C,"Bluetooth Kopfhörer in Ear Racokky Kopfhörer Kabellos mit 120 Stunden Spielzeit Bluetooth-Ohrhörer,Bluetooth 5.0 Kabellose Ohrhörer mit 3000mAh LCD Ladetasche und Mikrofon, IPX7 Wasserdicht","33,99","4,3 von 5 Sternen",2.82
B087XLBD9Y,Microsoft Surface Ohrhörer,"192,88","3,8 von 5 Sternen",28
B098PX6QVZ,"Bluetooth Kopfhörer Kabellos, In Ear Mini Bluetooth 5.1 Ohrhörer Weiß, IP7 Wasserdicht Sport Wireless Earbuds HiFi Stereo CVC8.0 Noise Cancelling Bluetooth Headset mit HD Mikrofon, 24H Spielzeit","18,99","4,4 von 5 Sternen",278
B08B8DN24C,"Linklike Dual-Treiber In Ear Kopfhörer mit Kabel, 4D Stereo Bass-Surround Ohrhörer mit Mikrofon Lautstärkeregler, Kristallklarer Gesang/Anrufe, Schalldichte Earbuds mit 3,5 mm Klinke (Schwarz)","14,44","4,2 von 5 Sternen",716
B09H6SK6CY,"Bluetooth 5.1 Kopfhörer Sport, Abnehmbarer Kopfhörer Kabellos HD Stereo Noise Cancelling In Ear Kopfhörer, IP7 Wasserdicht Sportkopfhörer 48H Spielzeit Kabellose Kopfhörer In Ear für Joggen und Arbeit","39,99","5,0 von 5 Sternen",9
B095KKG6TJ,"Bluetooth Kopfhörer in Ear, Kabellose Kopfhörer Bluetooth 5.1 Headset mit Mikrofon, LED-Anzeige, Ladebox 30 Std Spielzeit, IPX6 Schweißfeste, Touch Control Wireless Earbuds für Smartphone","30,99","4,5 von 5 Sternen",840
B097BNRPLM,"Bluetooth Kopfhörer In Ear, Kabellose Bluetooth Earbuds In Ear Wireless Kopfhörer Eingebautes Mikrofon, Type-CQuick Charge, IPX5 wasserdicht, leicht tragbar für, kompatibel-Handy/Tablet","29,99","4,5 von 5 Sternen",840
B09CPDMLZK,"Bluetooth Kopfhörer, In Ear Bluetooth Ohrhörer mit Mic,True Wireless Earbuds,Stereo-Sound,Lange Laufzeit,(Schwarz)","11,99","1,0 von 5 Sternen",1
B07X9ZL5S8,"Yinyoo KZ ZSX 1DD 5BA Hybrid kopfhörer 1 dynamische 5 Balanced Armature Ohrhörer, Musiker in Ear Monitor Kopfhörer High Fidelity, HiFi Headset(Ohne Mikrofon, Schwarz)","52,99","4,6 von 5 Sternen",266
B09CT6C97C,"Samsung Galaxy Buds2 Kabellose Kopfhörer, Wireless Earbuds, Black","121,90","4,6 von 5 Sternen",3
B09HBM136L,"HONOR Earbuds 2 Lite Kabelloser Bluetooth-Kopfhörer, Aktive Geräuschunterdrückung, 32 Stunden Akkulaufzeit mit Ladehülle, IP54 Wasserdichter Sportkopfhörer für iOS Android, Schwarz","79,90","4,6 von 5 Sternen",3
B08C7G859H,"Xiaomi Mi True Wireless Earphones 2 Basic Bluetooth-Kopfhörer, kabellose Ladebox, für iOS Android","23,78","4,3 von 5 Sternen",1.764
B09J4V8RYF,"Bluetooth Kopfhörer, In-Ear Kabellos Kopfhörer Bluetooth 5.1 IPX7 wasserdicht Berührungssteuerung CVC 8.0 Geräuschisolierung Wireless Sport Earbuds mit LED Anzeige 3500mAh Ladebox","32,99","5,0 von 5 Sternen",4
B08TWV6KZM,"Bluetooth Kopfhörer, lecover In Ear Kopfhörer Kabellos Mini Leicht Wireless Headset Bluetooth 5.0 mit Stereo Deep Bass, CVC8.0 Noise Cancelling Sport Earbuds mit Mikrofon, IP7 Wasserdicht, Ladebox","24,99","4,0 von 5 Sternen",1.4
B086K6GCZP,Skullcandy Indy Fuel True Wireless In-Ear Kopfhörer mit Kabellosem Ladecase - True Black,"78,40","4,0 von 5 Sternen",453
B07Q56TV7J,Amazon Brand-Umi Drahtlose Kopfhörer Bluetooth 5.0 mit Quad-Treiber Hybrid Umibuds Dual Dynamic Graphen-Lautsprecher drahtlose Stereo-Ohrhörer mit tiefem Bass IPX7 wasserfest drahtlose Ohrhörer,"27,99","3,7 von 5 Sternen",2.253
B08PCP2Q8D,Sendowtek Bluetooth In Ear Kopfhörer Kabellos Earbuds Bluetooth 5.0 Ohrhörer mit Mic IPX7 Wasserdicht Stereo LED Anzeige Headset für Laptop/Sport/iPhone/Android,"19,99","4,0 von 5 Sternen",490
B077ZYP7H9,"HIFI WALKER in Ear Kopfhörer Kabel, HiFi Stereo in-Ear Ohrhörer Earphones mit 3,5mm Klinke (KEIN Mikrofon)","30,99","4,2 von 5 Sternen",886
B08DL7WQDS,Bluetooth Kopfhörer Aoslen kabellos Kopfhörer In Ear Bluetooth 5.0 Noise Cancelling Sport Kopfhörer 36 Hour IPX7 mit Mikrofon und wasserdichter Touch Control Funktion geeignet für iPhone und Android,"29,01","4,1 von 5 Sternen",432
B09H2ZRDBL,"Bluetooth Kopfhörer In Ear, OneOdio Kopfhörer Kabellos HiFi Stereoklang, Wireless Earbuds 48 Stdn. Akku, IPX5 Wasserschutz, Aufladen mit USB-C, Eingebautes Mikrofon, für Smartphone","34,99","4,1 von 5 Sternen",432
B09FKGJ1CB,"Sony WF-C500 True Wireless Kopfhörer (bis zu 20 Stunden Akkulaufzeit mit Ladeetui, - kompatibel mit Voice Assistant, integriertes Mikrofon für Telefonate, Bluetooth) Schwarz","85,74","4,5 von 5 Sternen",88
B0949GFPV3,"Sennheiser CX True Wireless Bluetooth-In-Ear-Ohrhörer mit passiver Noise Cancellation, anpassbarer Touch-Bedienung, Bass Boost, Spritzwasserschutz (IPX4) und 27 Stunden Akkulaufzeit, schwarz","90,99","4,3 von 5 Sternen",160
B0948VB4MY,"Soundcore by Anker Liberty 2 Pro Upgrade, True Wireless Kabellose Earbuds Ohrhörer mit Hi-Res Audio, Verbesserte Version, LDAC Tech, Transparenzmodus, 7h Akku, Personalisierter EQ HearID","139,99","4,3 von 5 Sternen",100
B08L3DDTJS,"SoundPEATS Kabellose Kopfhörer, In Ear Bluetooth Ohrhörer mit Mini Ladekoffer, 4 Mikrofonen, 25 Std. Laufzeit, Berührungssteuerung, USB Typ-C, Wireless Earbuds mit Kräftigem Bass, TrueAir2 (Weiß)","31,99","4,2 von 5 Sternen",434
B089NMSQ3T,"bakibo Kopfhörer Kabellos Bluetooth 5.1, Wireless Sport Kopfhörer mit Mikrofon in-Ear Stereo Sound Ipx7 Ohrhöre mit 800mAh LCD Ladetasche, 40 Stunden Spielzeit, Auto Pairing, Berührungssteuerung","27,99","4,2 von 5 Sternen",6.174
B099DP3617,"Soundcore by Anker Life P2 Mini Bluetooth Kopfhörer, In Ear Kopfhörer mit 10mm Audiotreiber, intensiver Bass, EQ, Bluetooth 5.2, 32 Std Akku, Aufladen mit USB-C, minimalistisches Design(Nachtschwarz)","39,99","4,3 von 5 Sternen",293
B099MY9WF7,"Bluetooth Kopfhörer Sport, Kopfhörer Kabellos IPX7 Wasserdicht, Bluetooth Kopfhörer in Ear Schwerer Bass mit Mikrofon, Kopfhörer Bluetooth mit 36 Stunden Spielzeit für Alle Smartphone","29,99","4,2 von 5 Sternen",728
B08HMWZBXC,"Soundcore by Anker Life Q30 Bluetooth Kopfhörer, Hybrid Active Geräuschisolierung, Individuelle Modi, Hi-Res Sound, EQ in App, 40h Akku, bequemer Halt, Verbindung von 2 Geräten (Schwarz)","79,99","4,6 von 5 Sternen",13.545
B08GT8H68C,"TicPods 2 Pro Plus Bluetooth Kopfhörer, Wireless Earbuds Unabhängige Verbindung, Dual-Mikrofon, Sprachassistent, Berührungssteuerung, 20-Stunden-Akku","112,18","3,3 von 5 Sternen",31
B08SGHKRQQ,"Bluetooth Kopfhörer, Blackview AirBuds 2 Kopfhörer in Ear Bluetooth 5.0 Integriertem Mikrofon und Typ-C Ladehülle, 25 Stunden Akkulaufzeit, Berührungssteuerung für Android und iOS (Black)","29,99","4,6 von 5 Sternen",620
B08J9QM3FD,"Bluetooth Kopfhörer, EarFun Air In Ear Kopfhörer mit 4 Mics Geräuschabschirmung, Stereo-Bass, Lautstärkeregler, In-Ear-Erkennung, 35 Std. Akku, Touch-Bedienung, IPX7 Wasserdicht, Wireless Charging","49,99","4,4 von 5 Sternen",1.801
B0998YB4R4,"1MORE ColorBuds2 Bluetooth 5.2 Kopfhörer Kabellos, Studio Kopfhörer Bluetooth, Personalisierter Sound, Active Noise Cancelling Ohrhörer, CVC 8.0 für klare Anrufe, Kabelloses Aufladen, IPX5 (Schwarz)","79,99","4,0 von 5 Sternen",165
B08CVMVW3X,"ONEPLUS Ear Buds (Nord Blue), E501A","81,12","4,2 von 5 Sternen",7.897
B09FSXY3Y8,"Damipow L29 In Ear Kopfhörer Bluetooth,Touch Control Mini Wireless Earbuds mit Rauschunterdrückung,Superkomfortable Ohrstöpsel für Schlaf,USB-C Schnellladung","32,99","4,0 von 5 Sternen",1
B09C5C1TB4,"Blackview Airbuds 5 Pro Bluetooth Kopfhörer mit aktiver Geräuschunterdrückung (Hybrid ANC), Kabellos In Ear Ohrhörer HiFi Stereoklang, Bluetooth 5.0 True Wireless Earbuds mit 24Std. Lange Laufzeit","69,99","4,5 von 5 Sternen",162
B07NQQ4YN9,"AKG Y100 Wireless, Schwarz","97,90","3,9 von 5 Sternen",64
B08HWTP5DJ,"Synonix P3 In Ear Bluetooth Kopfhörer,kabellose Kopfhörer mit Wireless Charging, Wireless Earbuds mit IPX8 Wasserdicht, 40 Std. Akku, CVC 8.0 Noise Cancelling Ohrhörer Bluetooth mit Intensivem Bass","30,57","4,3 von 5 Sternen",671
B097J44PN3,"Bluetooth Kopfhörer In Ear, Tronsmart Apollo Air Hybrid Active Noise Cancelling Earbuds Bluetooth 5.2 Kabellose Kopfhörer TrueWireless Stereo Ear Kopfhörer mit CVC 8.0, IP45 staubdicht & wasserdicht","69,99","4,3 von 5 Sternen",671
B09CQ1436X,Bluetooth Kopfhörer Sport - Kopfhörer Kabellos in Ear Bluetooth 5.0 HiFi Stereoklang - IP6 Wasserdicht Ohrhörer mit HD Mikrofon LED Display - 35 Spielzeit - Kopfhörer Sport für Joggen Fitness Arbeit,"28,89","4,2 von 5 Sternen",41
B09C8NKJ8Z,Nothing Ear (1) - Kabellose Ohrhörer,"99,99","4,3 von 5 Sternen",235
B08X1MFHFB,"Bluetooth Kopfhörer, In Ear Kopfhörer Kabellos IP8 Wasserdicht 150H Wireless Kopfhörer Bluetooth 5.0 Ohrhörer Sport Earbuds HD Stereo Headset mit 3500mAh Ladebox, Deep Bass, LED-Anzeige, Touch Control","26,34","4,2 von 5 Sternen",917
B09B76NZSK,"Bluetooth Kopfhörer Sport, Kopfhörer Kabellos Bluetooth 5.1 Kopfhörer in Ear mit Mikrofon, Bügel M/L Earbud Wireless Kopfhörer wasserdichte, Bass Ohrhörer USB C Noise Cancelling Headset Joggen Laufen","36,99","4,3 von 5 Sternen",380
B084WMRTQN,Samsung Galaxy Buds Plus Bluetooth Headset weiß,"36,99","4,5 von 5 Sternen",239
B09J8HTDHX,"Kopfhörer Kabellos,Bluetooth in Ear Kopfhoerer,Bluetooth Kopfhoerer Sport,IPX5 Wasserdicht,Touch Control,HiFi Stereoklang,USB-C Quick Charge,Wireless Earbuds 25H Spielzeit","21,33","4,8 von 5 Sternen",14.642
B097BNRPLM,"Bluetooth Kopfhörer In Ear, Kabellose Bluetooth Earbuds In Ear Wireless Kopfhörer Eingebautes Mikrofon, Type-CQuick Charge, IPX5 wasserdicht, leicht tragbar für, kompatibel-Handy/Tablet","29,99","4,8 von 5 Sternen",14.642
B09CPDMLZK,"Bluetooth Kopfhörer, In Ear Bluetooth Ohrhörer mit Mic,True Wireless Earbuds,Stereo-Sound,Lange Laufzeit,(Schwarz)","11,99","1,0 von 5 Sternen",1
B08FB3Q5HQ,JBL Live Free NC+ TWS – Kabellose In-Ear-Kopfhörer mit Noise Cancelling in Weiß – Bis zu 21 Stunden Akkulaufzeit – Inkl. Ladebox,"99,00","4,3 von 5 Sternen",21
B094YGT9VN,"Raykit Bluetooth Kopfhörer Sport, Kabellose Kopfhörer In Ear 8H Single Spielzeit, Bluetooth 5.0 Wireless Earbuds Ohrhörer, Stereo Noise Cancelling IPX7 Kabellose Sportkopfhörer mit HD Mikrofon, USB-C","21,99","4,1 von 5 Sternen",420
B08Y8DVSK2,Bluetooth 5.0 Kopfhörer Sport Kabellose Sportkopfhörer Bluetooth Earbuds Wireless Ohrhörer Sport Kopfhörer kabellose mit Premium Klangprofil IPX5 Wasserdicht und 30 Std. Spielzeit für Laufen Training,"21,99","3,7 von 5 Sternen",84
B08CVMXPGY,ONEPLUS Buds (White),"90,00","4,0 von 5 Sternen",8.289
B09J4V8RYF,"Bluetooth Kopfhörer, In-Ear Kabellos Kopfhörer Bluetooth 5.1 IPX7 wasserdicht Berührungssteuerung CVC 8.0 Geräuschisolierung Wireless Sport Earbuds mit LED Anzeige 3500mAh Ladebox","32,99","5,0 von 5 Sternen",4
B09CKV8JSD,"Bluetooth Kopfhörer, PUTARE HiFi Stereo Kopfhörer Kabellos,Berührungssteuerung Bluetooth 5.1 Sport Kopfhörer mit Mikrofon, 15hrs Spielzeit mit Ladekoffer, Fitness In Ear Kopfhörer für Smartphone","29,74","4,7 von 5 Sternen",179
B09K3CL8FV,"Bluetooth Kopfhörer in Ear, Kabellos Kopfhörer mit Mikrofon, Bluetooth 5.0 Ohrhörer mit Ladecase, 20 Std Spielzeit, IPX7 Wasserdicht Earphones, Touch Control Wireless Earbuds für Sport und Fahren","19,99","5,0 von 5 Sternen",1
B098FKXT8L,"Bose QuietComfort 45 kabellose Noise-Cancelling-Bluetooth-Kopfhörer, Mikro, Schwarz","299,00","3,8 von 5 Sternen",151
B07Z922742,"[Updated Version]1MORE ""QuietMax"" Dual-Treiber Noise Cancelling Kopfhörer, Bluetooth ANC Ohrhörer mit aktiver Geräuschunterdrückung, ENC Mikrofon, IPX5 Wasserdicht für Heimbüro Koferenz Online-Klasse.","143,99","3,9 von 5 Sternen",907
B07QQZJ4FC,"Astell&Kern Billie Jean Kopfhörer, Blau Diana 1 Gunmetal","619,80","4,3 von 5 Sternen",43
B09H2ZRDBL,"Bluetooth Kopfhörer In Ear, OneOdio Kopfhörer Kabellos HiFi Stereoklang, Wireless Earbuds 48 Stdn. Akku, IPX5 Wasserschutz, Aufladen mit USB-C, Eingebautes Mikrofon, für Smartphone","34,99","4,3 von 5 Sternen",43
B08DL7WQDS,Bluetooth Kopfhörer Aoslen kabellos Kopfhörer In Ear Bluetooth 5.0 Noise Cancelling Sport Kopfhörer 36 Hour IPX7 mit Mikrofon und wasserdichter Touch Control Funktion geeignet für iPhone und Android,"29,01","4,1 von 5 Sternen",432
B075KPNDC8,JBL Tune110BT In-Ear Bluetooth-Kopfhörer in Schwarz – Kabellose Ohrhörer mit integriertem Mikrofon – Musik Streaming bis zu 6 Stunden mit nur einer Akku-Ladung,"22,47","4,2 von 5 Sternen",9.036
B092Z4Z691,"UGREEN HiTune H3 Bluetooth Kopfhörer in Ear mit Bluetooth 5.2, AAC, SBC und Ergonomisches Außendesign, Wireless Earbuds mit 12mm Dynamischen Treiber, 25 Stunden Laufzeit (Weiß)","27,99","3,6 von 5 Sternen",19
B09KCBDPQ8,"Bluetooth Kopfhörer, In Ear Ohrhörer HiFi Sport Kopfhörer In Ear Kopfhörer mit Physische Noise Cancelling Schwarz","19,99","4,5 von 5 Sternen",17
B08WLXRHFJ,Beoplay EQ Black Anthracite,"399,00","3,9 von 5 Sternen",70
B09BN6TX2K,Xiaomi Flipbuds Pro Bluetooth Kopfhörer Kabellose Kopfhörer Bluetooth 5.2 40dB Aktive Geräuschreduzierung Schwarz (Globale Version),"159,00","3,7 von 5 Sternen",13
B09CPDMLZK,"Bluetooth Kopfhörer, In Ear Bluetooth Ohrhörer mit Mic,True Wireless Earbuds,Stereo-Sound,Lange Laufzeit,(Schwarz)","11,99","1,0 von 5 Sternen",1
B097BNRPLM,"Bluetooth Kopfhörer In Ear, Kabellose Bluetooth Earbuds In Ear Wireless Kopfhörer Eingebautes Mikrofon, Type-CQuick Charge, IPX5 wasserdicht, leicht tragbar für, kompatibel-Handy/Tablet","29,99","1,0 von 5 Sternen",1
B005I49EH8,"Thomson 131957 kabelloser Funk-Kopfhörer mit Ladestation (Over-Ear-Kopfhörer für Fernseher/TV, schnurloser Kopfhörer mit Reichweite 100 m, 863 MHz, PLL-System) Schwarz","34,95","3,9 von 5 Sternen",8.768
B08LN1J229,"JLab Audio JBuds Air ANC True Wireless Earbuds, In-Ear Bluetooth Kopfhörer und USB-Ladebox, mit Aktiver Geräuschunterdrückung, Signature 3 EQ-Sound","59,99","4,1 von 5 Sternen",990
B08V1FLKQM,"Bluetooth 5.1 Kopfhörer, Rinsmola Kopfhörer Kabellos 2021 Leicht Ohrhörer mit Mic, Mini In Ear Noise Cancelling Kopfhörer IP7 Wasserdicht, Wireless Earbuds Deep Bass Stereo Headset, 30H Spielzeit","24,99","4,0 von 5 Sternen",1.078
B09LD1MS46,Generic XT96 True Wireless Headphones BT 5.1 Mini Earbuds Sport Headset In-Ear Music Earphone Touch Control with Mic Charging Case,"24,99","4,0 von 5 Sternen",1.078
B09J4V8RYF,"Bluetooth Kopfhörer, In-Ear Kabellos Kopfhörer Bluetooth 5.1 IPX7 wasserdicht Berührungssteuerung CVC 8.0 Geräuschisolierung Wireless Sport Earbuds mit LED Anzeige 3500mAh Ladebox","32,99","5,0 von 5 Sternen",4
B092TDHWZ1,"Kabellose Kopfhörer, Bluetooth Kopfhörer In Ear, IPX7 wasserdichte Bluetooth 5.1 Kopfhörer Mit Ladebox,40H Spielzeit mit Kompakte Ladebox,Schwarz","23,98","4,0 von 5 Sternen",486
B08WRZBHG6,"Xiaomi Mi True Wireless Earbuds Basic 2 iOS/Android Bluetooth In-Ear Kopfhöhrer (Freisprechfunktion, Musiksteuerung, Sprachassistent, 4 Std Wiedergabezeit, Aufbewahrungsbox mit Ladefunktion) Schwarz","24,99","3,7 von 5 Sternen",698
B07XW425NC,ONEPLUS Buds Pro - Kabellose Kopfhörer mit bis zu 38 Stunden Akkulaufzeit und Smart Adaptive Noise Cancellation - Glänzendes Weiß,"146,89","4,2 von 5 Sternen",32
B00X9KVLOM,Bose QuietComfort 20 Acoustic Noise Cancelling Kopfhörerfür Apple Gerät weiß,"146,89","3,9 von 5 Sternen",33
B07QLWMDLC,"In-Ear Kopfhörer, Blukar Geräuschdämmende Ohrhörer Kopfhörer Stereo und HiFi-Klang, mit Weichen und Komfortablen Ohrstöpseln und Ideal für iPhone, iPad, Smartphone, MP3 Players usw.","6,79","4,2 von 5 Sternen",5.362
B09H2ZRDBL,"Bluetooth Kopfhörer In Ear, OneOdio Kopfhörer Kabellos HiFi Stereoklang, Wireless Earbuds 48 Stdn. Akku, IPX5 Wasserschutz, Aufladen mit USB-C, Eingebautes Mikrofon, für Smartphone","34,99","4,2 von 5 Sternen",5.362
B08DL7WQDS,Bluetooth Kopfhörer Aoslen kabellos Kopfhörer In Ear Bluetooth 5.0 Noise Cancelling Sport Kopfhörer 36 Hour IPX7 mit Mikrofon und wasserdichter Touch Control Funktion geeignet für iPhone und Android,"29,01","4,1 von 5 Sternen",432
B098SNW1PJ,"NURATRUE - True wireless earbuds with personalised sound, active noise cancellation, up to 24 hours battery, bluetooth 5.0 aptX","229,00","4,1 von 5 Sternen",46
B097Q47KZ6,"TAA7306/00 Philips kabellose Sport Kopfhörer, kabellose In-Ear-Kopfhörer, Sportkopfhörer Bluetooth, bis zu 24 Stunden Spielzeit, Kopfhörer mit Mikrofon, drahtlose Kopfhörer zum Joggen","133,06","3,5 von 5 Sternen",4
B07W8G92L7,"Philips In Ears Kopfhörer SHB2515WT/10 Kopfhörer In Ear (Bluetooth, Integriertes Mikrofon, Hohe Akkulaufzeit, Geräuschunterdrückung, 3 Ohrkappentypen), weiß","35,98","4,1 von 5 Sternen",240
B099DNJD6T,"Taopod Bluetooth Kopfhörer, Bluetooth 5.1 Kopfhörer Kabellos mit Mic, 36 Stunden Spielzeit mit Portable Ladecase, Kräftigem Bass, Touch-Steuerung, IPX7 Wasserdicht für Sport Arbeit Reisen","25,99","4,6 von 5 Sternen",165
B009VAHHIS,"Bluetooth Kopfhörer Kabellose Bluetooth 5.0 In Ear Ohrhörer Wireless Earbuds CVC 6.0 IPX7 Wasserschutz, Kabellose Kopfhörer mit tragbar Ladecase Schwarz","9,99","4,6 von 5 Sternen",165
